product_manufacturing_country,product_price_usd,warranty_period_months,customer_review_count,customer_average_rating,material_quality_score,supplier_reliability_rating,product_age_days,market_demand_index,predicted_return_rate_percent,predicted_defect_probability_percent
India,263.3119202169336,49.0,3707.0,1.9073655160900493,2.0,3.932141946346924,198.0,14.0,80.13881742985878,47.64733403878549
China,290.5309451904251,7.0,3346.0,2.1666525515328368,2.0,1.1099805464570105,240.0,91.0,74.79229971623332,68.88235237637758
Mexico,336.4000176068937,47.0,395.0,1.1374971643160476,1.0,3.7103293989130277,561.0,60.0,80.3287837655393,59.23633576788064
Germany,400.7856776143858,2.0,2051.0,4.370303277483637,1.0,1.2289322860087075,1368.0,61.0,41.55876852474358,41.450871817979674
India,307.8754669914961,53.0,1246.0,1.3894094804367483,2.0,2.448750966644867,481.0,22.0,100.0,69.91333934273696
USA,383.4770716917214,10.0,1195.0,4.316791962780417,2.0,4.605423696596739,488.0,51.0,26.363609019355614,9.583451176020137
India,229.88029423780907,47.0,1399.0,1.7210735109466273,1.0,1.2181547432466129,1277.0,27.0,94.60564011636153,78.4894448138393
USA,191.92481879819925,1.0,4244.0,4.363914216372764,5.0,3.665260621350907,1055.0,91.0,43.59715276622674,13.043051958911713
USA,413.33561466627066,32.0,3595.0,1.1163691464989562,1.0,3.3912877246490782,605.0,28.0,78.81358737443487,66.74308321322287
Germany,434.0021568449969,7.0,3270.0,4.13792328810541,3.0,3.774381154782785,1227.0,71.0,41.372689079494265,22.25609433730514
India,77.52526819559756,11.0,2890.0,3.1311976651135915,5.0,4.581854295666774,539.0,48.0,46.930327262806365,14.270802552198653
India,275.90349161042997,18.0,544.0,1.8651830779724676,4.0,4.132209725652439,35.0,47.0,62.07416343487838,48.67612500144525
USA,344.9847909382181,17.0,4053.0,2.6259579421168957,3.0,2.9492145286890894,841.0,60.0,62.32617082474361,50.020808668115194
Vietnam,50.963380949663744,49.0,2503.0,1.3883504582073836,3.0,1.4293285158657745,204.0,0.0,97.53291600686208,73.00643772399424
Mexico,465.5024402039483,20.0,422.0,1.5489960360842496,4.0,1.173211064724297,71.0,68.0,98.22187569625159,80.761979784746
China,264.8537886313941,21.0,4827.0,2.468347570317138,5.0,0.7863414621939937,627.0,55.0,93.14381481102369,60.418732566232976
India,326.2741344852086,42.0,4566.0,2.6497013506641887,2.0,2.6899197381279114,1216.0,1.0,79.11462235049005,58.03825343992298
Mexico,97.3389465642733,29.0,680.0,4.104039735990611,4.0,4.409872781727124,1042.0,70.0,53.084940183070906,10.361652572331536
Mexico,139.57299807815937,17.0,2842.0,4.02518228635309,1.0,1.4771450238769162,111.0,38.0,56.73372841635891,26.915847089563826
Vietnam,69.29059617378914,5.0,3849.0,1.9604545582156176,2.0,4.564143125464871,270.0,85.0,63.15822865113107,37.67260325938028
Mexico,139.35937370840554,0.0,3276.0,1.7355223134980884,3.0,1.1946296161264194,1259.0,74.0,80.10219250356047,77.43636901521624
India,251.2744149929814,8.0,670.0,1.6732432907836783,1.0,4.502894627962415,472.0,80.0,52.41474319555617,40.032070431213995
Germany,418.4785037340752,51.0,2202.0,3.362900644067111,5.0,3.6367533297640398,876.0,63.0,75.99786062357529,29.48401694643085
Germany,271.5244733599781,15.0,1462.0,3.322136156766435,1.0,1.695423628525324,679.0,22.0,69.23283100600656,48.69965951686851
Mexico,129.78716313323707,28.0,2617.0,1.4197172104452265,5.0,4.907696042776112,682.0,58.0,69.53752542158524,45.55351272023125
India,31.864326696456708,28.0,2812.0,2.3616095996298503,3.0,2.496339588138766,1360.0,92.0,72.90505232331144,40.46359524319355
India,314.7652195944322,4.0,1326.0,4.497534399238512,3.0,1.3165843354696112,24.0,97.0,44.96130191421113,39.10566884131427
USA,215.87834970965756,18.0,97.0,4.769123576390815,5.0,3.583119843803662,909.0,57.0,32.57673550526282,5.729722589952738
Vietnam,492.3333947403643,21.0,3118.0,4.887697796414338,2.0,1.2397434493161583,338.0,57.0,51.76214694180132,33.94730679196072
China,392.08234385172955,48.0,1990.0,3.774486227916174,5.0,4.507940312071156,1368.0,52.0,63.66733449475289,20.27171106475779
USA,406.097781443951,54.0,2661.0,1.1508800055170392,2.0,4.654779248358432,207.0,62.0,93.23439371278462,57.848606242377286
China,15.995161211394429,7.0,345.0,2.9406971318784505,1.0,0.8195630076819571,685.0,31.0,58.14650719203427,53.543244067168665
India,391.119713122988,50.0,3148.0,1.9727674057651416,2.0,2.662775552283758,983.0,81.0,98.8441614949662,61.3649425592966
Germany,105.36052223099148,17.0,4642.0,4.551868789422145,5.0,0.7879108419658707,1106.0,88.0,52.15857428479111,31.503838112914494
USA,297.0399774212699,43.0,1953.0,1.1693584842840812,4.0,2.168013825774767,1407.0,96.0,98.49852746776354,81.80371710647951
Mexico,229.23657043470214,47.0,4798.0,1.4517981000659663,2.0,3.6857226066101596,420.0,70.0,85.32677105518265,58.748400923219535
Mexico,290.0858867830632,13.0,2785.0,2.144922709332354,2.0,2.1523323035701076,1317.0,84.0,70.48044602152163,62.9903676301775
China,75.38732941726813,3.0,486.0,3.803432660950005,5.0,4.6933326289549235,435.0,2.0,25.083652194063074,21.746254938782567
India,233.8769238914617,39.0,4634.0,4.744789006012479,4.0,1.5537574468854047,167.0,89.0,61.88175204087895,24.392079360034188
Germany,28.102896116314927,26.0,4012.0,2.552698374709691,3.0,1.3115894335400398,545.0,11.0,80.31689171631834,52.2635636021199
China,30.089680598219093,23.0,907.0,2.366573865353931,1.0,3.439386866554507,168.0,35.0,60.8344704413749,45.56399801038614
Germany,332.2916840792942,29.0,2854.0,4.130819634811088,5.0,4.617749377739542,495.0,7.0,49.76177423248683,2.7380466286997382
Vietnam,476.33220300136816,11.0,1123.0,4.592833906900518,1.0,0.5443061440731397,1416.0,56.0,43.32916899687895,31.523939217062917
Germany,390.92253016534374,42.0,4991.0,1.3503743789410243,4.0,4.142840391705844,1405.0,61.0,80.9578928466439,66.41743768596311
Mexico,,12.0,1332.0,4.9444561506193025,3.0,2.883939852248707,1156.0,80.0,35.56248301099044,14.758757257107241
USA,37.376662645262726,39.0,81.0,3.0389707368420686,2.0,0.8111995583257132,390.0,43.0,79.86250089111587,51.94605659032778
USA,32.05987323398106,49.0,3077.0,4.976987476471173,3.0,3.4766731997133733,491.0,87.0,46.33453720825328,0.0
USA,87.36720794294847,44.0,3805.0,1.0508778823949183,2.0,2.39024760482653,1178.0,72.0,95.83044113702972,76.96160664408833
Germany,488.147146927673,3.0,951.0,4.563917704986635,2.0,2.3938042685846255,41.0,3.0,39.84337869146096,24.066174596732804
Mexico,205.34392255616996,25.0,120.0,1.3948254379665763,2.0,0.8968220053166069,1386.0,79.0,92.01755309080386,84.516718219651
Germany,423.2695730175961,0.0,2698.0,4.1111890892274685,4.0,3.5732230303952273,1361.0,19.0,37.69038775842344,29.516955001328782
India,355.51979508481253,26.0,1638.0,1.0011590660938694,1.0,0.9897173785331457,609.0,5.0,88.83085856108546,86.2217866064946
Mexico,306.6600430158725,22.0,3846.0,1.5453869809350325,3.0,2.682481363489843,400.0,89.0,82.2023127585198,52.42670435318345
Mexico,474.4347947103334,41.0,1349.0,1.6438196487086874,5.0,4.238619254578107,463.0,20.0,79.83228622169244,64.42219251559871
Germany,122.90166960332076,37.0,3491.0,3.4287011249546717,2.0,3.851182617290237,1142.0,28.0,61.83584666172698,26.104875858267
Germany,232.89593460988527,10.0,4482.0,3.7757850541384608,4.0,1.4439112755187393,1180.0,62.0,51.845731448220384,36.96070412281736
USA,433.71425318055174,38.0,3068.0,1.3601396274840902,5.0,4.192673720415607,1271.0,1.0,81.65194154249991,58.98475538052567
Mexico,280.36304074469945,41.0,3256.0,2.623568858632336,2.0,4.465361011747644,140.0,97.0,75.1736994569456,29.68550217420157
USA,130.7581184167944,43.0,2667.0,3.807094433353828,4.0,3.829392897339013,418.0,23.0,54.83349262299268,12.253647895617544
India,112.36904425271563,20.0,4253.0,4.638186594807472,3.0,4.977756714765149,37.0,83.0,37.762357249929,4.69857700212788
Vietnam,378.9116905107275,21.0,423.0,1.7581874848024976,1.0,0.8468883222014019,1113.0,80.0,99.0308381869517,78.06854823386945
USA,16.26655818352348,27.0,733.0,2.6989886143397457,1.0,0.8322118293275951,212.0,80.0,90.42938908366244,62.58121031624934
Germany,457.95411792741265,37.0,3784.0,1.9120922451846774,2.0,3.32162567856642,1410.0,3.0,79.55973435174667,55.36240814056691
China,19.024814176449475,5.0,2949.0,1.1475866969633297,2.0,1.9821507937020917,1432.0,37.0,82.2290493166968,79.71950772617483
Vietnam,319.184632971545,24.0,664.0,2.8239467123644726,3.0,2.47666005766032,1032.0,92.0,64.24112625606563,48.38527595336227
India,306.3265011065836,3.0,3421.0,2.678873440100021,5.0,3.8103192490632485,239.0,26.0,46.020802318296674,41.58302655266845
Germany,293.4214640168427,33.0,2370.0,4.286375367313967,5.0,4.569841878950092,777.0,18.0,46.94557800579233,2.813227417583829
Vietnam,242.42809492471022,56.0,3989.0,4.562021579925927,3.0,1.57100761783527,356.0,,70.55639908649961,37.697790910912516
Germany,427.6908630174195,25.0,172.0,2.413539627478395,5.0,1.2926376484408175,153.0,33.0,83.85839999244266,60.982827582650756
USA,333.0731064423373,38.0,712.0,3.83315030111428,3.0,3.87978630275421,717.0,12.0,45.728818768585526,22.34246997666514
Germany,393.11251793470285,52.0,3441.0,3.3116059284359425,1.0,4.321984463092179,313.0,56.0,58.72088676647555,19.049516345602584
India,66.605684929803,53.0,2822.0,4.080206872150425,2.0,3.9826025989135134,1301.0,4.0,57.90201086644455,12.839025223113232
China,34.45033235414677,26.0,4123.0,1.5852755154552898,5.0,1.0752709432278085,41.0,49.0,92.6648797970015,81.2752101932094
USA,23.97896937559154,38.0,2284.0,4.251958379818928,2.0,3.915995873307781,1194.0,69.0,41.10870181684088,7.605183196603642
USA,82.13093288206045,20.0,631.0,3.4108611510572904,4.0,2.474353151604321,720.0,31.0,55.25135916472227,34.732717770953414
India,336.8338662246637,20.0,4218.0,4.069845497289846,3.0,3.2412883401763817,801.0,92.0,57.02520958470181,27.295456785825863
India,252.0706603131737,53.0,3536.0,2.6799918724813607,5.0,2.310186645588442,1032.0,74.0,86.41196906833179,62.544065554637086
Vietnam,378.60360551941477,55.0,4415.0,1.03295891790437,3.0,0.5605346682529955,1415.0,54.0,100.0,90.5168604512248
China,103.94786500363267,28.0,3542.0,4.6718650169541185,4.0,4.983159617533473,741.0,32.0,39.396684076404796,2.9500776493599514
Germany,189.81189056552617,33.0,3794.0,3.9138923365247185,3.0,1.2912933659906294,1147.0,26.0,65.22099007424879,47.45516293330815
Vietnam,445.36379878927704,26.0,4723.0,3.7630207152829116,3.0,3.5297814973320305,871.0,6.0,50.613227888108135,27.652405148914067
Germany,468.5001275539813,41.0,1310.0,2.8930912695773827,3.0,1.497375219281135,404.0,58.0,64.12683731425807,63.496666422878505
Germany,461.64728594469415,56.0,773.0,1.175437200389514,4.0,0.6669109476278026,385.0,86.0,100.0,78.89942981972364
Germany,410.96947165837366,45.0,1508.0,1.5512666692377834,5.0,4.949696375338502,782.0,59.0,77.6853192033465,50.450930479812826
Vietnam,347.23558051296703,25.0,958.0,2.754231657824918,4.0,0.529025986786948,807.0,88.0,87.87831762781626,66.5770520137696
USA,457.7021680734572,4.0,2721.0,4.1734949599602595,2.0,3.2794487995913237,768.0,6.0,40.49911932702623,29.53176140497814
India,359.94897999799315,19.0,151.0,4.559208279655623,4.0,3.8296373204962726,655.0,91.0,29.532318229960783,14.505359649989392
USA,477.42876187549194,7.0,4025.0,2.8312585136825583,2.0,3.0455581242421723,862.0,85.0,62.182511081740614,46.83827511590182
China,22.146282698075346,51.0,1401.0,4.979927742111171,2.0,3.9584834589814957,597.0,16.0,54.6496661749716,6.087888248392263
Vietnam,461.60462208834275,17.0,2362.0,4.919185213163347,4.0,1.267866338043249,947.0,33.0,48.40398506336503,31.973695794954786
China,282.31286270829366,52.0,3402.0,2.454665103296349,1.0,0.6071492305782697,980.0,85.0,88.8843437369475,72.0729224092583
India,64.78089839202454,4.0,1815.0,1.2592710980449642,4.0,2.907016490064255,917.0,63.0,71.7012327246894,66.16417024286473
India,115.3065221712744,3.0,1329.0,2.971541275040375,5.0,2.4525884921524352,826.0,51.0,53.876436925316995,53.29512896783389
Mexico,427.5580491183077,50.0,1277.0,4.91793753282813,3.0,3.9508045714742965,916.0,9.0,55.27604331369857,0.7142102013455984
China,257.9973078747928,42.0,3919.0,2.4633231895002194,2.0,0.7737400175294796,1377.0,65.0,94.80039278327065,64.29099443042621
USA,491.5806845126659,4.0,1110.0,2.4057823449406683,1.0,0.7411761248536579,885.0,75.0,74.46915149576004,72.10216080356679
China,67.5902436574358,15.0,1314.0,2.2160210441041,1.0,2.011742905001747,93.0,69.0,75.32156580484768,55.97640820903634
Vietnam,212.12669731106328,8.0,2743.0,4.8001884219695174,3.0,4.0583652461759,683.0,17.0,25.979799705175683,12.691833950826686
India,172.61847710957244,24.0,764.0,1.7531571192126556,5.0,2.6091921017746014,1203.0,61.0,77.70084403026189,56.189353525481096
India,262.9063636718116,56.0,4886.0,2.741144320189857,1.0,4.0413987733449765,317.0,3.0,71.5593296768964,34.76985298228912
China,320.38453124616206,37.0,2461.0,1.8178412766994385,1.0,3.376627174761869,77.0,41.0,76.08482848775914,62.14118960473171
China,334.19843999701067,7.0,1892.0,1.4469516216135823,2.0,2.43022063898588,1022.0,86.0,72.28205807093812,66.22547360008505
Germany,10.634981156771241,0.0,937.0,2.745965652116387,3.0,4.256497418644628,332.0,40.0,47.540632472504115,19.825666781137734
China,53.59061255296828,30.0,2698.0,4.223707257044454,5.0,3.4972911438447767,117.0,17.0,38.74032068740265,10.3130955098611
Germany,27.18127849141643,32.0,696.0,1.0309967890601808,1.0,2.390654664304214,1031.0,33.0,99.904572147648,65.56304202419037
Vietnam,433.65358173515585,54.0,977.0,2.9401759489705146,3.0,1.0023533177857133,948.0,77.0,89.40314016042225,62.37283598120605
Vietnam,163.51320404823124,59.0,4506.0,3.023689301060151,4.0,2.1482120467934624,347.0,52.0,81.74065168901255,46.84089545340641
USA,189.8610865194185,4.0,2310.0,1.3039723755959067,4.0,0.7644956983543295,783.0,49.0,79.30616824285809,83.94066315977055
China,230.68191198387942,17.0,3247.0,4.9133395157828215,5.0,2.6748173542781855,20.0,18.0,44.86882403973068,8.631250504461356
USA,426.1591546542521,35.0,596.0,1.7913020992367583,5.0,0.746689298605345,335.0,51.0,85.09230183427441,80.9058824267586
Mexico,16.941467871446108,47.0,1614.0,4.626490263109664,3.0,3.966781870628899,955.0,43.0,57.18637179540934,7.998482665346337
Vietnam,68.1229544461267,19.0,2119.0,1.917219106570025,2.0,2.1022599204060715,154.0,68.0,72.93618122525626,63.53571745739258
India,345.7299298490412,53.0,4315.0,3.098507180220257,5.0,3.2438593191623926,1303.0,67.0,64.47786821627675,42.14926028268376
Germany,482.3073361267226,23.0,2651.0,4.200895841603771,2.0,1.8721174175188968,27.0,14.0,52.611393768726415,32.574023906668785
Mexico,324.9653464355337,18.0,2017.0,4.799157195015226,4.0,4.4702363062292125,96.0,87.0,32.866517129488706,14.38747392681633
India,137.95049954908637,27.0,462.0,2.6059465644124153,2.0,2.7118885850524896,944.0,77.0,71.36907839866149,52.94655438887919
Mexico,264.7335701054425,59.0,3179.0,1.2803887266642326,5.0,3.865076847877927,632.0,97.0,88.38278353968809,65.98416794600091
USA,487.7404330349028,29.0,628.0,1.0919510823019833,1.0,3.4712527702718807,616.0,29.0,83.99712622175731,76.66518009210755
USA,268.75750781821756,38.0,1242.0,4.495218411276967,1.0,3.6551109660426877,1400.0,65.0,50.67592344619987,15.898033288446458
Germany,193.01873856681917,14.0,,2.914851373466252,4.0,2.824887348548948,326.0,74.0,59.38762003162273,46.10896900163693
Vietnam,197.87852187097295,49.0,4961.0,1.5997958970472546,2.0,4.99377743799192,850.0,54.0,72.24834503701177,41.63122918679458
Germany,483.846419209948,8.0,4478.0,2.856558346344539,2.0,0.9551751981667989,1194.0,75.0,73.85891690433073,57.1425043256166
India,362.26909809853584,59.0,3074.0,1.8897613904418007,4.0,2.7864221235339457,1224.0,97.0,90.22363905512118,59.79082835608329
Mexico,346.7146992548031,38.0,2245.0,3.797843295308407,2.0,2.146854681827064,1413.0,57.0,53.85483643037394,42.52227290597079
Germany,123.70661762846593,30.0,3250.0,2.629599528772837,5.0,2.1176585214172157,245.0,6.0,77.45745417751479,50.32058843452955
China,284.14747250415144,0.0,3751.0,3.912553139450057,3.0,3.8942826474389425,902.0,2.0,50.594122726051566,20.156342995911327
China,184.8051472759336,12.0,2960.0,4.060019582371742,2.0,0.533215589409519,1157.0,3.0,57.51405513209177,40.894014234916625
Vietnam,127.69874766843542,35.0,2624.0,2.4968675225910113,1.0,2.2325171329776525,192.0,83.0,81.36039935981492,53.80133656061086
Germany,448.8206201469112,1.0,4364.0,3.6528109874725585,5.0,2.3472180571976,300.0,80.0,56.147508468330756,39.60407106823938
India,197.7463462936806,41.0,465.0,4.095003610562237,5.0,2.778545385528715,576.0,33.0,55.202472918189855,20.60648922346313
China,148.56570961098492,36.0,499.0,1.2041708752169598,3.0,2.2762888290280605,547.0,90.0,96.0325360035869,69.86185981349252
Vietnam,466.54299433810036,56.0,4799.0,1.7724882983950514,1.0,1.8217324790736567,60.0,0.0,97.32213146790126,74.96353980238553
Germany,106.69973426350144,34.0,1971.0,4.929165871981404,4.0,2.976545638204899,1158.0,11.0,39.30002484850427,8.640577676505744
Vietnam,375.2973445110961,36.0,523.0,1.0288274941484863,4.0,4.584722743078329,351.0,90.0,73.00903204228081,55.07241260224749
India,329.84610078748875,10.0,683.0,2.2517265003108826,1.0,1.972591428454616,67.0,44.0,75.32222215823742,63.06415236961783
China,461.03736990241987,57.0,3353.0,4.128753840833124,3.0,0.9753149773124106,388.0,96.0,68.96076436631469,39.86481827465065
China,417.7030974079663,17.0,3881.0,2.2652304712227864,3.0,2.7501209137792433,402.0,88.0,71.90847276035747,57.51882024868954
China,355.5946567904243,19.0,2151.0,4.277694655200593,2.0,4.293750896012994,372.0,95.0,38.0565875854331,13.905923037978614
USA,164.14011374157687,1.0,667.0,1.5292423261280579,1.0,1.1187830071564373,24.0,48.0,70.31225572902586,74.99414619129384
China,252.8288155225691,23.0,468.0,4.507161899644431,4.0,4.319760041894266,391.0,97.0,43.80039741580846,1.1130949485031012
Mexico,472.80292306011813,54.0,4911.0,2.890832491141856,2.0,3.7074871573231682,1149.0,7.0,64.93950141452137,37.35034703151142
USA,21.369288984931828,15.0,3505.0,1.1475652937851586,5.0,3.015443779527094,728.0,94.0,85.53639806661315,61.25613857663088
Germany,399.2225936718191,22.0,4336.0,3.4932271101956043,3.0,2.513736639917848,931.0,94.0,43.96959282538102,43.65049159288031
USA,133.3870717224009,54.0,1290.0,2.1090342264703823,1.0,2.387567376476917,1007.0,27.0,91.65321916964226,54.147709996645624
USA,100.65830221395794,56.0,968.0,3.801684500676424,4.0,3.766175984876981,456.0,56.0,66.41108010489098,22.21312534679018
USA,123.79006106693659,49.0,3572.0,4.610939267905167,4.0,2.6350018445718097,291.0,41.0,56.937926776817605,15.713066339400452
Vietnam,39.277985833455105,37.0,2146.0,1.3345921188501886,1.0,3.4432414087828787,946.0,42.0,96.80011125419715,64.29243314403304
Mexico,496.0701139002222,46.0,39.0,1.977070252857104,4.0,0.6664923836966526,289.0,88.0,100.0,84.13487485525575
India,436.23588018032103,43.0,3984.0,2.5644567139446774,4.0,4.731700654828821,1374.0,89.0,72.0426183318115,49.82651704745275
China,265.3174246297914,28.0,688.0,4.839616012276464,5.0,2.532302545480725,118.0,90.0,53.77516752439847,13.814899699588134
USA,360.40055749297505,29.0,2119.0,2.622179290992716,1.0,4.612848014304179,493.0,25.0,50.043073680963445,31.583206766259508
